resource_type,owner_id,source,id,name,description,canonical_url,concept_class,publisher,source_type,default_locale,public_access,hierarchy_root_url,attr:hierarchy_level,attr:Classification_Place,attr:chapter_number,attr:Terminal_Node,parent_concept_urls
Concept,WHO,ICD-10-WHO,O20.0,Threatened abortion,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O20/]
Concept,WHO,ICD-10-WHO,O20.8,Other haemorrhage in early pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O20/]
Concept,WHO,ICD-10-WHO,O20.9,"Haemorrhage in early pregnancy, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O20/]
Concept,WHO,ICD-10-WHO,O21.0,Mild hyperemesis gravidarum,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O21/]
Concept,WHO,ICD-10-WHO,O21.1,Hyperemesis gravidarum with metabolic disturbance,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O21/]
Concept,WHO,ICD-10-WHO,O21.2,Late vomiting of pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O21/]
Concept,WHO,ICD-10-WHO,O21.8,Other vomiting complicating pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O21/]
Concept,WHO,ICD-10-WHO,O21.9,"Vomiting of pregnancy, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O21/]
Concept,WHO,ICD-10-WHO,O22.0,Varicose veins of lower extremity in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O22/]
Concept,WHO,ICD-10-WHO,O22.1,Genital varices in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O22/]
Concept,WHO,ICD-10-WHO,O22.2,Superficial thrombophlebitis in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O22/]
Concept,WHO,ICD-10-WHO,O22.3,Deep phlebothrombosis in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O22/]
Concept,WHO,ICD-10-WHO,O22.4,Haemorrhoids in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O22/]
Concept,WHO,ICD-10-WHO,O22.5,Cerebral venous thrombosis in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O22/]
Concept,WHO,ICD-10-WHO,O22.8,Other venous complications in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O22/]
Concept,WHO,ICD-10-WHO,O22.9,"Venous complication in pregnancy, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O22/]
Concept,WHO,ICD-10-WHO,O23.0,Infections of kidney in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O23/]
Concept,WHO,ICD-10-WHO,O23.1,Infections of bladder in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O23/]
Concept,WHO,ICD-10-WHO,O23.2,Infections of urethra in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O23/]
Concept,WHO,ICD-10-WHO,O23.3,Infections of other parts of urinary tract in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O23/]
Concept,WHO,ICD-10-WHO,O23.4,Unspecified infection of urinary tract in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O23/]
Concept,WHO,ICD-10-WHO,O23.5,Infections of the genital tract in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O23/]
Concept,WHO,ICD-10-WHO,O23.9,Other and unspecified genitourinary tract infection in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O23/]
Concept,WHO,ICD-10-WHO,O24.0,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, insulin-dependent",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O24/]
Concept,WHO,ICD-10-WHO,O24.1,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, non-insulin-dependent",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O24/]
Concept,WHO,ICD-10-WHO,O24.2,Diabetes mellitus in pregnancy: Pre-existing malnutrition-related diabetes mellitus,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O24/]
Concept,WHO,ICD-10-WHO,O24.3,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O24/]
Concept,WHO,ICD-10-WHO,O24.4,Diabetes mellitus arising in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O24/]
Concept,WHO,ICD-10-WHO,O24.9,"Diabetes mellitus in pregnancy, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O24/]
Concept,WHO,ICD-10-WHO,O26.0,Excessive weight gain in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O26/]
Concept,WHO,ICD-10-WHO,O26.1,Low weight gain in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O26/]
Concept,WHO,ICD-10-WHO,O26.2,Pregnancy care of habitual aborter,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O26/]
Concept,WHO,ICD-10-WHO,O26.3,Retained intrauterine contraceptive device in pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O26/]
Concept,WHO,ICD-10-WHO,O26.4,Herpes gestationis,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O26/]
Concept,WHO,ICD-10-WHO,O26.5,Maternal hypotension syndrome,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O26/]
Concept,WHO,ICD-10-WHO,O26.6,"Liver disorders in pregnancy, childbirth and the puerperium",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O26/]
Concept,WHO,ICD-10-WHO,O26.7,"Subluxation of symphysis (pubis) in pregnancy, childbirth and the puerperium",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O26/]
Concept,WHO,ICD-10-WHO,O26.8,Other specified pregnancy-related conditions,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O26/]
Concept,WHO,ICD-10-WHO,O26.9,"Pregnancy-related condition, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O26/]
Concept,WHO,ICD-10-WHO,O28.0,Abnormal haematological finding on antenatal screening of mother,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O28/]
Concept,WHO,ICD-10-WHO,O28.1,Abnormal biochemical finding on antenatal screening of mother,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O28/]
Concept,WHO,ICD-10-WHO,O28.2,Abnormal cytological finding on antenatal screening of mother,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O28/]
Concept,WHO,ICD-10-WHO,O28.3,Abnormal ultrasonic finding on antenatal screening of mother,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O28/]
Concept,WHO,ICD-10-WHO,O28.4,Abnormal radiological finding on antenatal screening of mother,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O28/]
Concept,WHO,ICD-10-WHO,O28.5,Abnormal chromosomal and genetic finding on antenatal screening of mother,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O28/]
Concept,WHO,ICD-10-WHO,O28.8,Other abnormal findings on antenatal screening of mother,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O28/]
Concept,WHO,ICD-10-WHO,O28.9,"Abnormal finding on antenatal screening of mother, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O28/]
Concept,WHO,ICD-10-WHO,O29.0,Pulmonary complications of anaesthesia during pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O29/]
Concept,WHO,ICD-10-WHO,O29.1,Cardiac complications of anaesthesia during pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O29/]
Concept,WHO,ICD-10-WHO,O29.2,Central nervous system complications of anaesthesia during pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O29/]
Concept,WHO,ICD-10-WHO,O29.3,Toxic reaction to local anaesthesia during pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O29/]
Concept,WHO,ICD-10-WHO,O29.4,Spinal and epidural anaesthesia-induced headache during pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O29/]
Concept,WHO,ICD-10-WHO,O29.5,Other complications of spinal and epidural anaesthesia during pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O29/]
Concept,WHO,ICD-10-WHO,O29.6,Failed or difficult intubation during pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O29/]
Concept,WHO,ICD-10-WHO,O29.8,Other complications of anaesthesia during pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O29/]
Concept,WHO,ICD-10-WHO,O29.9,"Complication of anaesthesia during pregnancy, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O29/]
Concept,WHO,ICD-10-WHO,O30.0,Twin pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O30/]
Concept,WHO,ICD-10-WHO,O30.1,Triplet pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O30/]
Concept,WHO,ICD-10-WHO,O30.2,Quadruplet pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O30/]
Concept,WHO,ICD-10-WHO,O30.8,Other multiple gestation,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O30/]
Concept,WHO,ICD-10-WHO,O30.9,"Multiple gestation, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O30/]
Concept,WHO,ICD-10-WHO,O31.0,Papyraceous fetus,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O31/]
Concept,WHO,ICD-10-WHO,O31.1,Continuing pregnancy after abortion of one fetus or more,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O31/]
Concept,WHO,ICD-10-WHO,O31.2,Continuing pregnancy after intrauterine death of one fetus or more,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O31/]
Concept,WHO,ICD-10-WHO,O31.8,Other complications specific to multiple gestation,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O31/]
Concept,WHO,ICD-10-WHO,O32.0,Maternal care for unstable lie,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O32/]
Concept,WHO,ICD-10-WHO,O32.1,Maternal care for breech presentation,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O32/]
Concept,WHO,ICD-10-WHO,O32.2,Maternal care for transverse and oblique lie,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O32/]
Concept,WHO,ICD-10-WHO,O32.3,"Maternal care for face, brow and chin presentation",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O32/]
Concept,WHO,ICD-10-WHO,O32.4,Maternal care for high head at term,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O32/]
Concept,WHO,ICD-10-WHO,O32.5,Maternal care for multiple gestation with malpresentation of one fetus or more,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O32/]
Concept,WHO,ICD-10-WHO,O32.6,Maternal care for compound presentation,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O32/]
Concept,WHO,ICD-10-WHO,O32.8,Maternal care for other malpresentation of fetus,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O32/]
Concept,WHO,ICD-10-WHO,O32.9,"Maternal care for malpresentation of fetus, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O32/]
Concept,WHO,ICD-10-WHO,O33.0,Maternal care for disproportion due to deformity of maternal pelvic bones,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O33/]
Concept,WHO,ICD-10-WHO,O33.1,Maternal care for disproportion due to generally contracted pelvis,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O33/]
Concept,WHO,ICD-10-WHO,O33.2,Maternal care for disproportion due to inlet contraction of pelvis,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O33/]
Concept,WHO,ICD-10-WHO,O33.3,Maternal care for disproportion due to outlet contraction of pelvis,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O33/]
Concept,WHO,ICD-10-WHO,O33.4,Maternal care for disproportion of mixed maternal and fetal origin,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O33/]
Concept,WHO,ICD-10-WHO,O33.5,Maternal care for disproportion due to unusually large fetus,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O33/]
Concept,WHO,ICD-10-WHO,O33.6,Maternal care for disproportion due to hydrocephalic fetus,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O33/]
Concept,WHO,ICD-10-WHO,O33.7,Maternal care for disproportion due to other fetal deformities,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O33/]
Concept,WHO,ICD-10-WHO,O33.8,Maternal care for disproportion of other origin,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O33/]
Concept,WHO,ICD-10-WHO,O33.9,"Maternal care for disproportion, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O33/]
Concept,WHO,ICD-10-WHO,O34.0,Maternal care for congenital malformation of uterus,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O34/]
Concept,WHO,ICD-10-WHO,O34.1,Maternal care for tumour of corpus uteri,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O34/]
Concept,WHO,ICD-10-WHO,O34.2,Maternal care due to uterine scar from previous surgery,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O34/]
Concept,WHO,ICD-10-WHO,O34.3,Maternal care for cervical incompetence,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O34/]
Concept,WHO,ICD-10-WHO,O34.4,Maternal care for other abnormalities of cervix,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O34/]
Concept,WHO,ICD-10-WHO,O34.5,Maternal care for other abnormalities of gravid uterus,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O34/]
Concept,WHO,ICD-10-WHO,O34.6,Maternal care for abnormality of vagina,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O34/]
Concept,WHO,ICD-10-WHO,O34.7,Maternal care for abnormality of vulva and perineum,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O34/]
Concept,WHO,ICD-10-WHO,O34.8,Maternal care for other abnormalities of pelvic organs,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O34/]
Concept,WHO,ICD-10-WHO,O34.9,"Maternal care for abnormality of pelvic organ, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O34/]
Concept,WHO,ICD-10-WHO,O35.0,Maternal care for (suspected) central nervous system malformation in fetus,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O35/]
Concept,WHO,ICD-10-WHO,O35.1,Maternal care for (suspected) chromosomal abnormality in fetus,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O35/]
Concept,WHO,ICD-10-WHO,O35.2,Maternal care for (suspected) hereditary disease in fetus,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O35/]
Concept,WHO,ICD-10-WHO,O35.3,Maternal care for (suspected) damage to fetus from viral disease in mother,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O35/]
Concept,WHO,ICD-10-WHO,O35.4,Maternal care for (suspected) damage to fetus from alcohol,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O35/]
Concept,WHO,ICD-10-WHO,O35.5,Maternal care for (suspected) damage to fetus by drugs,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O35/]
Concept,WHO,ICD-10-WHO,O35.6,Maternal care for (suspected) damage to fetus by radiation,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O35/]
Concept,WHO,ICD-10-WHO,O35.7,Maternal care for (suspected) damage to fetus by other medical procedures,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O35/]
Concept,WHO,ICD-10-WHO,O35.8,Maternal care for other (suspected) fetal abnormality and damage,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O35/]
Concept,WHO,ICD-10-WHO,O35.9,"Maternal care for (suspected) fetal abnormality and damage, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O35/]
Concept,WHO,ICD-10-WHO,O36.0,Maternal care for rhesus isoimmunization,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O36/]
Concept,WHO,ICD-10-WHO,O36.1,Maternal care for other isoimmunization,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O36/]
Concept,WHO,ICD-10-WHO,O36.2,Maternal care for hydrops fetalis,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O36/]
Concept,WHO,ICD-10-WHO,O36.3,Maternal care for signs of fetal hypoxia,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O36/]
Concept,WHO,ICD-10-WHO,O36.4,Maternal care for intrauterine death,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O36/]
Concept,WHO,ICD-10-WHO,O36.5,Maternal care for poor fetal growth,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O36/]
Concept,WHO,ICD-10-WHO,O36.6,Maternal care for excessive fetal growth,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O36/]
Concept,WHO,ICD-10-WHO,O36.7,Maternal care for viable fetus in abdominal pregnancy,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O36/]
Concept,WHO,ICD-10-WHO,O36.8,Maternal care for other specified fetal problems,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O36/]
Concept,WHO,ICD-10-WHO,O36.9,"Maternal care for fetal problem, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O36/]
Concept,WHO,ICD-10-WHO,O41.0,Oligohydramnios,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O41/]
Concept,WHO,ICD-10-WHO,O41.1,Infection of amniotic sac and membranes,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O41/]
Concept,WHO,ICD-10-WHO,O41.8,Other specified disorders of amniotic fluid and membranes,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O41/]
Concept,WHO,ICD-10-WHO,O41.9,"Disorder of amniotic fluid and membranes, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O41/]
Concept,WHO,ICD-10-WHO,O42.0,"Premature rupture of membranes, onset of labour within 24 hours",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O42/]
Concept,WHO,ICD-10-WHO,O42.1,"Premature rupture of membranes, onset of labour after 24 hours",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O42/]
Concept,WHO,ICD-10-WHO,O42.2,"Premature rupture of membranes, labour delayed by therapy",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O42/]
Concept,WHO,ICD-10-WHO,O42.9,"Premature rupture of membranes, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O42/]
Concept,WHO,ICD-10-WHO,O43.0,Placental transfusion syndromes,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O43/]
Concept,WHO,ICD-10-WHO,O43.1,Malformation of placenta,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O43/]
Concept,WHO,ICD-10-WHO,O43.2,Morbidly adherent placenta,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O43/]
Concept,WHO,ICD-10-WHO,O43.8,Other placental disorders,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O43/]
Concept,WHO,ICD-10-WHO,O43.9,"Placental disorder, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O43/]
Concept,WHO,ICD-10-WHO,O44.0,Placenta praevia specified as without haemorrhage,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O44/]
Concept,WHO,ICD-10-WHO,O44.1,Placenta praevia with haemorrhage,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O44/]
Concept,WHO,ICD-10-WHO,O45.0,Premature separation of placenta with coagulation defect,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O45/]
Concept,WHO,ICD-10-WHO,O45.8,Other premature separation of placenta,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O45/]
Concept,WHO,ICD-10-WHO,O45.9,"Premature separation of placenta, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O45/]
Concept,WHO,ICD-10-WHO,O46.0,Antepartum haemorrhage with coagulation defect,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O46/]
Concept,WHO,ICD-10-WHO,O46.8,Other antepartum haemorrhage,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O46/]
Concept,WHO,ICD-10-WHO,O46.9,"Antepartum haemorrhage, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O46/]
Concept,WHO,ICD-10-WHO,O47.0,False labour before 37 completed weeks of gestation,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O47/]
Concept,WHO,ICD-10-WHO,O47.1,False labour at or after 37 completed weeks of gestation,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O47/]
Concept,WHO,ICD-10-WHO,O47.9,"False labour, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O47/]
Concept,WHO,ICD-10-WHO,O60.0,Preterm labour without delivery,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O60/]
Concept,WHO,ICD-10-WHO,O60.1,Preterm spontaneous labour with preterm delivery,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O60/]
Concept,WHO,ICD-10-WHO,O60.2,Preterm spontaneous labour with term delivery,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O60/]
Concept,WHO,ICD-10-WHO,O60.3,Preterm delivery without spontaneous labour,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O60/]
Concept,WHO,ICD-10-WHO,O61.0,Failed medical induction of labour,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O61/]
Concept,WHO,ICD-10-WHO,O61.1,Failed instrumental induction of labour,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O61/]
Concept,WHO,ICD-10-WHO,O61.8,Other failed induction of labour,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O61/]
Concept,WHO,ICD-10-WHO,O61.9,"Failed induction of labour, unspecified",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O61/]
Concept,WHO,ICD-10-WHO,O62.0,Primary inadequate contractions,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O62/]
Concept,WHO,ICD-10-WHO,O62.1,Secondary uterine inertia,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O62/]
Concept,WHO,ICD-10-WHO,O62.2,Other uterine inertia,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O62/]
Concept,WHO,ICD-10-WHO,O62.3,Precipitate labour,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O62/]
Concept,WHO,ICD-10-WHO,O62.4,"Hypertonic, incoordinate, and prolonged uterine contractions",,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O62/]
Concept,WHO,ICD-10-WHO,O62.8,Other abnormalities of forces of labour,,,Code,,,,,,4,T,15,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/O62/]
